2025-04-10 10:35:37,074 - INFO - Model compiled
2025-04-10 10:35:37,074 - INFO - Data loaded
2025-04-10 10:39:34,390 - INFO - Model compiled
2025-04-10 10:39:34,404 - INFO - Data loaded
2025-04-10 10:40:07,926 - INFO - Model compiled
2025-04-10 10:40:07,926 - INFO - Data loaded
2025-04-10 10:40:46,004 - INFO - Model compiled
2025-04-10 10:40:46,004 - INFO - Data loaded
2025-04-10 10:42:16,037 - INFO - Model compiled
2025-04-10 10:42:16,037 - INFO - Data loaded
2025-04-10 10:45:52,169 - INFO - Model compiled
2025-04-10 10:45:52,171 - INFO - Data loaded
2025-04-10 10:46:41,413 - INFO - Model compiled
2025-04-10 10:46:41,413 - INFO - Data loaded
2025-04-10 10:46:43,510 - INFO - Training started
2025-04-10 11:27:26,549 - INFO - Epoch: 81, Train Loss: 1.15, Val Loss: 1.15
2025-04-10 11:27:57,078 - INFO - Epoch: 82, Train Loss: 1.14, Val Loss: 1.14
2025-04-10 11:28:28,409 - INFO - Epoch: 83, Train Loss: 1.14, Val Loss: 1.13
2025-04-10 11:28:58,892 - INFO - Epoch: 84, Train Loss: 1.13, Val Loss: 1.13
2025-04-10 11:29:29,963 - INFO - Epoch: 85, Train Loss: 1.13, Val Loss: 1.13
2025-04-10 11:30:00,394 - INFO - Epoch: 86, Train Loss: 1.12, Val Loss: 1.11
2025-04-10 11:30:29,478 - INFO - Epoch: 87, Train Loss: 1.12, Val Loss: 1.12
2025-04-10 11:30:39,587 - INFO - Epoch: 88, Train Loss: 1.11, Val Loss: 1.11
2025-04-10 11:31:11,578 - INFO - Epoch: 89, Train Loss: 1.11, Val Loss: 1.11
2025-04-10 11:31:42,904 - INFO - Epoch: 90, Train Loss: 1.10, Val Loss: 1.10
2025-04-10 11:32:12,532 - INFO - Epoch: 91, Train Loss: 1.10, Val Loss: 1.10
2025-04-10 11:32:43,608 - INFO - Epoch: 92, Train Loss: 1.09, Val Loss: 1.10
2025-04-10 11:32:53,434 - INFO - Epoch: 93, Train Loss: 1.09, Val Loss: 1.09
2025-04-10 11:33:25,006 - INFO - Epoch: 94, Train Loss: 1.09, Val Loss: 1.09
2025-04-10 11:33:55,202 - INFO - Epoch: 95, Train Loss: 1.08, Val Loss: 1.08
2025-04-10 11:34:28,604 - INFO - Epoch: 96, Train Loss: 1.08, Val Loss: 1.08
2025-04-10 11:34:59,718 - INFO - Epoch: 97, Train Loss: 1.07, Val Loss: 1.08
2025-04-10 11:35:30,390 - INFO - Epoch: 98, Train Loss: 1.07, Val Loss: 1.07
2025-04-10 11:36:01,005 - INFO - Epoch: 99, Train Loss: 1.07, Val Loss: 1.07
2025-04-10 11:36:31,051 - INFO - Epoch: 100, Train Loss: 1.06, Val Loss: 1.06
2025-04-10 11:37:01,918 - INFO - Epoch: 101, Train Loss: 1.06, Val Loss: 1.06
2025-04-10 11:37:32,423 - INFO - Epoch: 102, Train Loss: 1.05, Val Loss: 1.05
2025-04-10 11:38:02,071 - INFO - Epoch: 103, Train Loss: 1.05, Val Loss: 1.05
2025-04-10 11:38:33,069 - INFO - Epoch: 104, Train Loss: 1.05, Val Loss: 1.05
2025-04-10 11:39:03,619 - INFO - Epoch: 105, Train Loss: 1.04, Val Loss: 1.04
2025-04-10 11:39:34,458 - INFO - Epoch: 106, Train Loss: 1.04, Val Loss: 1.04
2025-04-10 11:40:04,658 - INFO - Epoch: 107, Train Loss: 1.04, Val Loss: 1.04
2025-04-10 11:40:34,499 - INFO - Epoch: 108, Train Loss: 1.03, Val Loss: 1.04
2025-04-10 11:41:03,397 - INFO - Epoch: 109, Train Loss: 1.03, Val Loss: 1.03
2025-04-10 11:41:34,250 - INFO - Epoch: 110, Train Loss: 1.03, Val Loss: 1.03
2025-04-10 11:42:04,820 - INFO - Epoch: 111, Train Loss: 1.02, Val Loss: 1.02
2025-04-10 11:42:37,074 - INFO - Epoch: 112, Train Loss: 1.02, Val Loss: 1.01
2025-04-10 11:43:06,551 - INFO - Epoch: 113, Train Loss: 1.02, Val Loss: 1.02
2025-04-10 11:43:14,209 - INFO - Epoch: 114, Train Loss: 1.01, Val Loss: 1.01
2025-04-10 11:43:43,388 - INFO - Epoch: 115, Train Loss: 1.01, Val Loss: 1.01
2025-04-10 11:44:16,017 - INFO - Epoch: 116, Train Loss: 1.01, Val Loss: 1.01
2025-04-10 11:44:49,221 - INFO - Epoch: 117, Train Loss: 1.00, Val Loss: 1.00
2025-04-10 11:45:26,724 - INFO - Epoch: 118, Train Loss: 1.00, Val Loss: 1.00
2025-04-10 11:45:57,571 - INFO - Epoch: 119, Train Loss: 0.99, Val Loss: 0.99
2025-04-10 11:46:31,525 - INFO - Epoch: 120, Train Loss: 0.99, Val Loss: 0.99
2025-04-10 11:46:44,047 - INFO - Epoch: 121, Train Loss: 0.99, Val Loss: 0.98
2025-04-10 11:47:14,877 - INFO - Epoch: 122, Train Loss: 0.99, Val Loss: 0.99
2025-04-10 11:47:24,624 - INFO - Epoch: 123, Train Loss: 0.98, Val Loss: 0.98
2025-04-10 11:47:56,731 - INFO - Epoch: 124, Train Loss: 0.98, Val Loss: 0.98
2025-04-10 11:48:26,200 - INFO - Epoch: 125, Train Loss: 0.98, Val Loss: 0.98
2025-04-10 11:48:54,831 - INFO - Epoch: 126, Train Loss: 0.98, Val Loss: 0.98
2025-04-10 11:49:25,106 - INFO - Epoch: 127, Train Loss: 0.98, Val Loss: 0.97
2025-04-10 11:49:57,241 - INFO - Epoch: 128, Train Loss: 0.97, Val Loss: 0.97
2025-04-10 11:50:29,103 - INFO - Epoch: 129, Train Loss: 0.97, Val Loss: 0.97
2025-04-10 11:51:06,674 - INFO - Epoch: 130, Train Loss: 0.97, Val Loss: 0.96
2025-04-10 11:51:37,334 - INFO - Epoch: 131, Train Loss: 0.97, Val Loss: 0.97
2025-04-10 11:51:48,002 - INFO - Epoch: 132, Train Loss: 0.96, Val Loss: 0.97
2025-04-10 11:51:59,346 - INFO - Epoch: 133, Train Loss: 0.96, Val Loss: 0.97
2025-04-10 11:52:09,000 - INFO - Epoch: 134, Train Loss: 0.96, Val Loss: 0.96
2025-04-10 11:52:39,418 - INFO - Epoch: 135, Train Loss: 0.96, Val Loss: 0.96
